icp.j.	lnc	cor.cor	p
CD38	FAM182A	0.307938554899969	0.0166845608389071
CD38	SNHG16	-0.546276728307674	6.33234274540565e-06
CD38	ZNF667-AS1	-0.391552884994706	0.00197680336359783
CD38	TPT1-AS1	-0.357270724587999	0.00507355278506066
CD38	RP11-23P13.6	0.557627267040631	3.68554959055151e-06
CD38	LRRC75A-AS1	-0.629758732216652	7.0211305660881e-08
CD38	AC110781.3	0.414098144293613	0.00100503600565964
CD38	ZFAS1	-0.449872678967101	0.000310646514643559
CD38	LINC00324	0.405110187769852	0.00132356405805689
CD38	MTUS2-AS1	0.371121169313248	0.00350870763224487
CD38	PIK3CD-AS1	0.524419752409061	1.70141915159949e-05
CD38	ACTA2-AS1	0.303280566890724	0.0184949365864252
CD38	RP11-863K10.7	-0.486555395533945	8.08916815027325e-05
CD38	LINC01547	-0.352612933837642	0.00572320308468607
CD38	LINC00518	-0.388792941219624	0.00214066471352192
CD38	MIR22HG	0.481142014027209	9.96208200298008e-05
CD38	ARHGAP11B	0.431155640021491	0.000583462467552434
CD38	C22orf34	0.346777925752827	0.00663932307261491
CD38	PDXDC2P	0.367987375624247	0.00381937396450987
CD38	SNHG17	-0.333269964315169	0.00926703582114999
CD38	CH17-340M24.3	-0.384018612762138	0.00245293454992495
CD38	MDS2	0.373910872126426	0.00325121046769531
CD38	SSBP3-AS1	0.372162562021042	0.00341054419622945
CD38	PDCD4-AS1	-0.53541589703205	1.0437471980439e-05
CD38	SNHG5	-0.36900439151454	0.0037159859768369
CD38	ARRDC1-AS1	-0.556624577903423	3.8691589455119e-06
CD38	LINC00963	0.372692987806724	0.00336148738278518
CD38	STARD7-AS1	-0.419680400442432	0.000843814797106905
CD38	HCP5	0.663009669485481	7.8503898308014e-09
CD38	PAXIP1-AS2	0.402344450479591	0.0014383941813882
CD38	MEG3	0.412189292391286	0.0010662296017181
CD38	AATBC	0.35782998019014	0.00500009188829034
CD38	LINC00152	0.571458003779675	1.8539778282103e-06
CD38	LINC00473	-0.402702466435117	0.00142304257507623
CD38	AC004041.2	0.479048956150289	0.000107874051127192
CD38	ENTPD3-AS1	-0.491511802949288	6.66427211872438e-05
CD38	OSER1-AS1	-0.422901175880851	0.00076180000460706
CD38	EPB41L4A-AS1	-0.636549042187783	4.58491428108052e-08
CD38	C5orf66	0.318272912515974	0.0132015242950769
CD38	CHL1-AS2	-0.432493263645636	0.000558426390346609
CD38	NUTM2B-AS1	-0.364140240513258	0.00423386000791784
CD38	RP11-70C1.1	0.378142709672324	0.00289255513196182
CD38	FAM225B	0.401067377561675	0.00149437272961046
CD38	MIAT	0.659853434785673	9.77923394662921e-09
CD38	RUSC1-AS1	0.358091105260953	0.0049661137425028
CD38	BAIAP2-AS1	-0.509475567482463	3.21853429501305e-05
CD38	KIAA0125	0.560675620071488	3.1760469213698e-06
CD38	RP11-395B7.4	0.341675511755997	0.00754313885313157
CD38	AC009299.3	0.557451050606243	3.71721728790211e-06
CD38	SPAG5-AS1	0.332108853515779	0.00953021991492875
CD38	LINC01341	0.368134410393795	0.00380427104448717
CD38	RP11-452F19.3	-0.403267351185516	0.00139911942606452
CD38	MFI2-AS1	-0.420242565857851	0.000828949090557991
CD38	AC099684.1	0.300206984671035	0.0197790476117514
CD38	ANKRD10-IT1	0.508270202815668	3.38397409785768e-05
CD38	LINC00452	0.317072634107674	0.0135709099800203
CD38	TFAP2A-AS1	-0.475804211884876	0.00012191703302079
CD38	TMEM254-AS1	0.313512660724306	0.0147192392249937
CD38	HOXB-AS1	0.330419193895384	0.00992479397930858
CD38	THAP7-AS1	-0.400925507091853	0.00150071047204167
CD38	FTX	0.517635841652817	2.28086684657575e-05
CD38	MORF4L2-AS1	0.35397526213511	0.00552602860089236
CD38	LINC00689	-0.525651254337994	1.61216886467139e-05
CD38	FAM225A	0.511447497321627	2.96392659208243e-05
CD38	DIRC3	0.363732611273132	0.00428002355996859
CD38	LINC-PINT	0.302408629871063	0.0188517926334982
CD38	TMEM44-AS1	-0.42622356069244	0.000684813809174204
CD38	PCAT7	0.307587218821392	0.0168156160953267
CD38	RP11-14N7.2	-0.355772854894598	0.00527500472121698
CD38	LINC00342	0.509635208453999	3.19719305005527e-05
CD38	SNHG7	-0.615353147327552	1.67729599561672e-07
CD38	AC011899.9	0.523319392002701	1.78502074330475e-05
CD38	LINC00472	-0.418706137211943	0.000870148983823702
CD38	HOTAIRM1	0.463884083097814	0.000189152053967758
CD38	GAS6-AS1	0.489145027208235	7.31303627539e-05
CD38	MYCNOS	0.357956518681607	0.0049836009565229
